Sex,Marital status,Age,Education,Income,Occupation,Settlement size,标签,Cluster,PC1,PC2,PC3
1,1,26,1,192451,1,2,0,0,0.5371052048834376,2.0447259015073334,0.6166947438733222
1,1,20,1,127928,1,2,2,2,-0.9348141659107415,1.2370031799793513,0.4113527439214065
0,0,45,1,78253,0,0,2,2,-0.2569993692643096,-1.4089663420013279,-0.6757830345598146
0,0,43,1,118446,1,1,0,0,0.421798906629616,-0.32282694190166544,-0.44831864768338625
0,0,32,0,161379,1,2,0,0,0.7034930162479195,0.9664612971142825,-0.7699833539023226
1,1,54,2,56622,0,0,1,1,-0.02688185598983804,-2.487026467333643,0.854653975122693
1,1,42,2,146117,1,1,1,1,0.9415749086580629,0.031192530694125142,1.099739908373314
0,0,37,1,90418,0,0,2,2,-0.5022916183253616,-0.7464828724331336,-0.7242698810506363
0,0,49,1,109053,1,0,0,0,0.5192817529489465,-0.9291196694310813,-0.5067211049104099
0,0,44,1,219319,1,0,0,0,2.1613645082143598,1.3035121378555243,-0.30147322751777167
0,1,33,1,144701,1,1,0,0,0.2123042833326447,0.7890814763090437,0.19290710977320047
1,1,24,1,102425,0,0,2,2,-1.2565468703983504,0.2690911283119948,0.5129317354618638
0,1,33,1,79867,0,0,2,2,-1.011930189228122,-0.6218029866956789,-0.11019380538065338
1,1,24,1,107114,1,2,2,2,-1.069795677841733,0.6448062951560826,0.401795861138622
0,1,22,1,62263,0,0,2,2,-1.9495927482743682,-0.3190285029484873,-0.2556328002182521
0,0,40,1,92567,0,0,2,2,-0.2929458013698736,-0.8760371146664307,-0.690689721469345
0,0,25,0,146349,1,0,0,0,-0.05625972510548956,0.9564306972062404,-0.6892284006533445
1,1,26,1,141825,1,1,2,2,-0.3625985577407117,1.117687484604867,0.7767759009267531
0,1,25,1,68582,0,0,2,2,-1.6673210755645766,-0.3747149804827828,-0.21248489287620498
0,0,29,0,85476,0,0,2,2,-0.9004275490605896,-0.5031234090160672,-0.8508920274329383
0,0,31,0,111091,1,2,0,0,-0.2332088778532555,0.13152896800962932,-0.894915158354344
0,0,38,1,67110,0,0,2,2,-0.8526523813210103,-1.2152368768507202,-0.7681984996682998
1,1,48,2,126154,0,0,1,1,0.8455814094613594,-0.9200865517573835,0.9568909742278807
0,0,32,0,92257,1,2,2,2,-0.505327367792608,-0.2579721876637524,-0.9285785243385251
1,1,27,1,93605,0,0,2,2,-1.2390292816848194,-0.05476899185496001,0.5213443590269128
0,1,28,1,165190,2,0,0,0,0.31985292841362506,1.2992681090409604,-0.00855395394492564
0,1,32,1,107195,1,0,2,2,-0.5826408877166053,0.07591006838058045,0.0031528134568701294
0,0,34,1,145059,2,0,0,0,0.40742718809465167,0.5193365604428877,-0.6739279160541004
0,0,28,0,148363,1,0,0,0,0.1507251828507582,0.8244850525186587,-0.6559579883017179
1,1,36,1,105681,1,2,2,2,-0.4078017163411038,-0.05106530499204434,0.5131057219355809
0,0,39,1,93732,0,0,2,2,-0.3298265788940217,-0.7995262550282201,-0.697566531788472
0,0,49,1,154778,1,2,0,0,1.4150534134323625,0.015762587348632895,-0.5838974151588798
1,1,34,1,149356,1,2,0,0,0.2414869698963788,0.8343455585242407,0.5942150584120632
0,0,31,0,145670,1,1,0,0,0.35717070233925474,0.7138197816055925,-0.539337610903983
0,0,28,0,101589,1,2,2,2,-0.5711455383006854,0.13083148989957882,-0.945366217044709
0,0,75,2,213333,2,1,1,1,4.343672947475059,-0.72596329092003,0.12873309606436267
1,1,30,1,122420,1,0,2,2,-0.5547168136446461,0.4457891497535318,0.6763020429983463
1,1,24,1,209856,2,1,0,0,0.8299160777682042,2.4070762708012614,0.8071956004005031
1,1,24,1,181003,0,0,0,0,0.11764207287783594,1.6610290694434497,0.6932229785181397
0,0,23,0,117804,1,1,2,2,-0.5881922737483062,0.667190424155623,-0.6796725414741371
0,1,44,2,160650,2,1,1,1,1.5513481202567576,0.16098289835716023,0.3882955198635426
1,1,23,1,84611,0,0,2,2,-1.6253364767860323,0.009406231062350168,0.4625090534997188
1,1,24,1,98479,1,2,2,2,-1.2208064127190505,0.49184510854316144,0.3819835105596948
0,0,28,0,122359,1,2,0,0,-0.20791531671390018,0.49875318601427143,-0.8977110321548054
0,1,31,1,81394,0,0,2,2,-1.0997347807681943,-0.4830056834991851,-0.12578984842943175
1,1,24,1,150372,1,1,2,2,-0.32763588132030097,1.380837715424141,0.777286713820542
1,1,26,1,92385,0,0,2,2,-1.3176194515288753,-0.0205062422424373,0.5089953476503751
0,1,25,1,149851,1,2,0,0,-0.1413223929205254,1.3575453711693533,-0.14791378314220904
0,0,33,1,167939,2,1,0,0,0.8320806337910541,1.0851695393896728,-0.5368314924219174
0,0,37,1,115426,0,0,0,0,-0.06494634237724796,-0.30348885334616993,-0.6668909275731827
1,1,43,2,85402,0,0,2,2,-0.15337105932681921,-1.362601528478898,0.8156395395500579
0,0,23,0,95815,1,2,2,2,-0.9583952294931696,0.3079200320369819,-1.0063632917283554
1,1,23,1,97518,0,0,2,2,-1.3996160882438735,0.23804201978417677,0.492123183079593
0,0,34,1,87355,0,0,2,2,-0.7276216636164452,-0.6331193105199531,-0.7599471440979542
0,0,32,0,145933,1,1,0,0,0.41902465061091987,0.6626046457060328,-0.5291843632221799
1,1,23,1,97307,1,0,2,2,-1.3946801865856693,0.3920527461163561,0.5518334756793674
1,1,29,1,108434,1,2,2,2,-0.7604384954093613,0.3888191861195537,0.45257357166725487
0,0,38,1,151312,2,1,0,0,0.8275768250429719,0.5112676166713728,-0.5272318080473098
0,0,28,0,141847,1,1,0,0,0.11854961379319007,0.8137206334057654,-0.5767586361331173
0,0,46,1,130675,1,2,0,0,0.8217713285560135,-0.2435783517614479,-0.667849357555431
0,0,23,0,69309,0,0,2,2,-1.5266868045417894,-0.4542634855116917,-0.9452848641428617
0,0,49,1,121466,1,2,0,0,0.8324860017087714,-0.574329253815192,-0.6603292648966012
0,0,26,0,153586,2,2,0,0,0.3409630609577485,1.1361925208960222,-0.9517353107594384
0,1,28,1,92849,1,0,2,2,-1.062545008476579,0.045279469554711294,-0.06796224890858882
1,1,23,1,108539,1,2,2,2,-1.102129519515493,0.7259228187803218,0.39551560103959005
0,0,61,2,129556,1,2,1,1,1.9740615168454356,-1.3700503166960019,-0.3668502921485559
0,0,37,1,170146,2,0,0,0,1.0179176763432392,0.7961081663308625,-0.5877182605168817
1,1,36,1,135383,1,1,0,0,0.09728784022700836,0.4448338806813692,0.8574933639113124
0,1,21,1,96769,1,2,2,2,-1.2986500025291132,0.640741694794195,-0.3079056506061423
0,0,25,0,43684,0,0,2,2,-1.8603132134734717,-1.0199349838440477,-0.984979848801204
0,0,36,1,103521,1,0,2,2,-0.3217721724745098,-0.30075277966941644,-0.6435614425240844
0,0,27,0,118499,1,1,0,0,-0.34701977334852485,0.45600594962272134,-0.6398786600875939
1,1,22,1,119684,1,2,2,2,-0.9644779132439686,0.9792203191130264,0.41153714147642073
0,0,42,1,126586,1,1,0,0,0.5068984273995375,-0.12276028879210271,-0.4391918511365008
1,1,40,2,136812,1,2,1,1,0.6786833739992107,0.008355569049379175,0.7830520027841669
0,0,36,1,118277,1,1,0,0,0.018061563888918164,0.06529697164386927,-0.5155551046560118
0,0,33,1,144597,1,1,0,0,0.3065877343361352,0.6991537062550763,-0.4838153095608145
1,1,23,1,106043,1,0,2,2,-1.241903142012624,0.546803056046927,0.5718775630745624
0,0,63,2,272314,2,2,1,1,4.702436171507762,1.0195636727124557,-0.12677591938795663
1,1,60,2,309364,2,2,1,1,4.958683760669701,1.9200122641499302,1.2633830973386937
1,1,37,1,170386,1,1,0,0,0.7666823709697813,1.0090063096842852,0.9473548986935129
0,1,34,1,112458,1,0,2,2,-0.3760913176221627,0.0573914515884566,0.03432799494582417
0,0,36,1,96840,1,1,2,2,-0.35683329697559374,-0.31444002400421284,-0.5647406703028518
0,0,57,2,281923,2,1,1,1,4.512607741253811,1.4947772557012085,0.11421097755441534
1,1,52,2,95551,0,0,1,1,0.5394077627632495,-1.68568668565464,0.9248739756585164
0,0,39,1,112347,1,2,0,0,0.10046549309531438,-0.17712463945552334,-0.7767502585538515
1,1,38,1,260977,2,2,0,0,2.5398401755987914,2.560647973096529,0.781947581848304
1,1,25,1,99354,1,0,2,2,-1.2443727153175677,0.31656560863550576,0.5756297898305297
0,0,26,0,111509,1,2,2,2,-0.512171542947263,0.41830316938353607,-0.9417051601040334
0,0,26,0,105252,0,0,2,2,-0.7263442563246832,0.014812305885243349,-0.8341669424927497
1,1,25,1,108522,1,0,2,2,-1.0840407619469543,0.4789684064197861,0.5966650683606521
1,1,21,1,94655,1,1,2,2,-1.4737903891742434,0.5614834637974546,0.620798853508275
0,0,40,1,201699,2,1,0,0,1.8232646001871056,1.292079698746817,-0.39252304143692995
0,0,27,0,139868,1,2,0,0,0.04103128860328109,0.8647831694511601,-0.8670877778691858
1,1,27,1,102543,1,1,2,2,-0.9923160640982912,0.3659685705225667,0.6961961545560168
0,1,30,1,134467,2,2,0,0,-0.006805361281881528,0.7781955568654477,-0.2420347559128635
1,1,19,1,111187,0,0,2,2,-1.389587871124513,0.7036717154529208,0.48528640692937974
0,0,39,1,152302,2,1,0,0,0.9021447054809151,0.47293062584044,-0.515410514173164
1,1,31,1,110610,1,2,2,2,-0.6078750444308747,0.3156171665394636,0.47666586650454146
0,0,31,0,137827,2,2,0,0,0.3516390226640394,0.5776664302541569,-0.9401440664192826
0,0,32,0,220923,1,2,0,0,1.7448112788460672,2.0212292062839143,-0.6333641758048538
1,1,55,2,165717,2,2,1,1,2.16028142909037,-0.34519423504251745,0.8860469130582406
0,1,46,2,122299,1,0,1,1,0.7961060616453853,-0.7073122357556743,0.3318245039838176
0,1,46,2,120499,1,0,1,1,0.7646272749888512,-0.7391976018127975,0.32769454092162087
1,1,43,2,126449,0,0,1,1,0.5644676939458223,-0.6354911837307136,0.909818758335608
0,1,39,1,108315,1,2,0,0,-0.06614921435896771,-0.16046235496392322,-0.10951757656719519
0,1,28,1,112515,1,1,2,2,-0.63684413740005,0.4983054138349272,0.07130971042358714
0,0,27,0,164559,1,1,0,0,0.4584874007625641,1.2719170388399936,-0.5341974941738257
0,0,27,0,59238,0,0,2,2,-1.4737924247777003,-0.8561578772506974,-0.9301927507161019
0,0,43,1,131133,1,0,0,0,0.5618942492746685,-0.2027488594896016,-0.5133591098204224
0,1,22,1,109188,1,0,2,2,-1.1203323533703915,0.6699536758662223,-0.08777254156308545
0,0,43,1,115393,1,1,0,0,0.36840738681717233,-0.376908065552997,-0.45532352392165665
0,1,27,1,94711,1,2,2,2,-0.9911134619453211,0.26904243996144794,-0.25532868990096114
0,1,26,1,171860,2,0,0,0,0.3219902256371943,1.5291689886995565,-0.012349774755438525
0,1,28,1,139414,1,2,0,0,-0.1520832475534476,1.0050415638277497,-0.1432112430613669
1,1,20,1,110931,1,1,2,2,-1.2464067527167877,0.905671971485214,0.6485930830962899
0,0,35,1,187549,2,2,0,0,1.3038790214472016,1.3510397866186996,-0.7489768735049697
0,0,42,1,145508,2,0,0,0,0.8733157787587709,0.08029865056611052,-0.5964992061929731
0,0,40,1,104240,0,0,0,0,-0.08880586990225005,-0.6692605157859877,-0.663906911010999
1,1,35,1,108272,1,1,2,2,-0.4340896992416719,0.020461067746683936,0.7857394227329212
0,0,35,1,144004,1,2,0,0,0.42507171820230566,0.6071461476774042,-0.7423149371691784
0,0,33,1,81083,0,0,2,2,-0.8945622946765067,-0.6883481549744226,-0.7838875851357241
1,1,23,1,166763,1,1,0,0,-0.09824110015978905,1.727063343721105,0.8053448021597528
1,1,31,1,175530,2,1,0,0,0.6303974506660446,1.4079047449554702,0.7952859041339747
1,1,33,1,112422,1,1,2,2,-0.47602270333725044,0.20572243492530762,0.7761616536353327
1,1,20,1,154134,1,2,2,2,-0.47651800862122345,1.7012186815865558,0.4714804172591446
0,0,30,0,112401,1,1,0,0,-0.2818992639243906,0.1803635885710384,-0.625220614602934
0,0,47,1,85690,0,0,2,2,-0.012430420174697657,-1.3889745222333485,-0.6396197754612962
0,0,34,1,145896,2,2,0,0,0.5181878622233441,0.6690686441269676,-0.8540963273780637
1,1,25,1,122552,1,2,2,2,-0.7425580698406764,0.8624025092103245,0.4467669918586673
0,1,21,1,115494,1,2,2,2,-0.9711831802271128,0.9724380722495451,-0.26494256263967875
0,0,29,0,109467,1,0,2,2,-0.47224187259047573,0.07960377804638619,-0.7356520870380053
0,0,46,1,148226,1,2,0,0,1.1287069866720303,0.0673216813877563,-0.6275799232750892
0,0,20,0,88559,1,1,2,2,-1.2713987591734872,0.316763622675694,-0.7754224116850303
1,1,55,2,62393,0,0,1,1,0.1312971794508216,-2.4406723830984065,0.8774449097748184
0,0,74,2,122133,0,0,1,1,2.483806666099546,-2.5205570598729654,-0.1378397883628164
0,0,29,0,230883,2,2,0,0,1.8645132443939163,2.3378168833631063,-0.7457337821792793
0,0,36,1,136689,2,2,0,0,0.4716829640288709,0.3942271124200819,-0.8561214600613248
0,1,33,1,109145,1,0,2,2,-0.491284321061844,0.054578606113446615,0.01717675429752097
0,0,25,0,100449,1,2,2,2,-0.762845746513705,0.27825925121711903,-0.9766313028872468
0,1,25,1,106253,1,0,2,2,-0.9998966205048033,0.4503409886138061,-0.06585723320857662
0,1,23,1,84747,0,0,2,2,-1.49913317872779,0.02338120512713754,-0.19449515853363009
1,1,37,1,149465,1,1,0,0,0.4008114289468094,0.638409785639245,0.8993532557911693
0,0,65,2,84435,0,0,1,1,1.309245014231223,-2.6854774302014923,-0.31028330913819635
1,1,26,1,51681,0,0,2,2,-2.029459747121966,-0.7415406533475144,0.4156031162705657
0,0,39,1,139198,2,1,0,0,0.6729791386213468,0.24080516094458382,-0.5454766452659563
1,1,30,1,106577,1,1,2,2,-0.7500049622274884,0.26980539218797883,0.7341013032329974
0,0,29,0,117372,1,2,0,0,-0.23787449619045953,0.3545390657814361,-0.8996035100710762
0,0,41,1,69609,0,0,2,2,-0.6371856891823074,-1.3385911867951326,-0.7338152917138036
1,1,30,1,178947,2,2,0,0,0.6472455325865011,1.5545525228032184,0.5173374738888025
1,1,41,2,81743,0,0,2,2,-0.33186953286732795,-1.3156695077114267,0.7881446140343057
1,1,34,1,111900,1,1,2,2,-0.4278970036907959,0.14060173660639141,0.7845137785372335
0,0,35,1,121650,1,0,0,0,-0.06198287397563339,0.07625994096492555,-0.6115156454059304
1,1,55,2,172639,2,2,1,1,2.2813348519995524,-0.2225772884606253,0.9019289154563105
0,1,61,2,175740,1,1,1,1,2.6712896045548993,-0.4941019580333089,0.6918378441793341
0,0,30,0,220050,2,2,0,0,1.732317961142858,2.090046179813637,-0.7610394623519958
1,1,29,1,95200,1,1,2,2,-1.0062229298884422,0.12414610677705751,0.698447828066053
0,0,34,1,113609,1,1,0,0,-0.17808251839405898,0.0943554733270977,-0.5453651039105174
0,0,35,1,143552,2,2,0,0,0.5344500344874623,0.5716728697213412,-0.8499246428646756
0,0,31,0,130973,1,2,0,0,0.11449180898297269,0.483720550202808,-0.8492974219084574
1,1,29,1,145946,2,2,0,0,0.01286240789171772,1.0258437064927248,0.4320693758013342
0,0,36,1,126206,1,1,0,0,0.15672561911095084,0.20575200912549652,-0.4973626173670351
0,0,35,1,120426,1,0,0,0,-0.08338844890207657,0.05457789204608182,-0.6143240202882242
1,1,27,1,91925,1,2,2,2,-1.1636605292479052,0.2081251214236739,0.395595298735265
0,0,32,0,129630,1,2,0,0,0.1482596842710857,0.4040565821433929,-0.8428290190477031
0,0,37,1,124268,1,2,0,0,0.19443340628191724,0.14579293862860232,-0.7684980593423671
0,0,36,1,105240,1,1,0,0,-0.2099322925784346,-0.16564164907097173,-0.5454675093459336
1,1,34,1,162180,2,0,0,0,0.4869157876548796,0.8991391808641969,0.6991549688720752
0,0,38,1,106552,1,2,0,0,-0.05813325950076555,-0.22390386190485526,-0.7995962593801393
0,0,34,1,105843,1,2,0,0,-0.2995505949078755,-0.012967384663508913,-0.8394222627016108
0,0,63,2,138327,1,1,1,1,2.2276143447961827,-1.3566726803148694,-0.05138760893452732
1,1,29,1,76154,0,0,2,2,-1.4297070227662187,-0.47564550010346934,0.5004039955187906
0,0,32,0,155012,1,1,0,0,0.577800152863516,0.8234308892797109,-0.5083532884212442
1,1,26,1,114369,1,1,2,2,-0.8427549835417114,0.6313293676802161,0.7137801976847117
0,0,35,1,102839,0,0,2,2,-0.3995795977341659,-0.4147082482220292,-0.7148704698774305
0,1,22,1,132796,1,0,2,2,-0.707470578155138,1.0881479657976456,-0.03360578157845151
1,1,23,1,89742,1,2,2,2,-1.4308554932837545,0.3929510266826871,0.35238731455063876
0,0,28,0,58615,0,0,2,2,-1.4274330348269735,-0.9230676988872633,-0.922072362630469
0,0,36,1,130603,2,2,0,0,0.36524968870016733,0.28641914696249804,-0.8700853240593968
0,1,33,1,110340,1,0,2,2,-0.4703859043648671,0.07574694635692558,0.01991859088603487
1,1,26,1,117729,1,2,2,2,-0.7696491820885294,0.721093500107138,0.4452507994658411
0,0,24,0,130808,1,0,0,0,-0.3852986192318925,0.7370099316498409,-0.7344358570375044
0,0,25,0,147402,1,2,0,0,0.05827840342198687,1.109989024817175,-0.8689012164098443
0,0,39,1,93567,0,0,2,2,-0.3327121343375373,-0.802449080250123,-0.6979451117358401
0,0,44,1,109289,1,1,0,0,0.3189138713987528,-0.5409088268335027,-0.45977887336041284
1,1,23,1,98742,0,0,2,2,-1.3782105133174305,0.25972406870302045,0.49493155796188704
0,0,26,0,101270,1,0,2,2,-0.7873564127119184,0.10202319032774981,-0.7831089225082778
1,1,57,2,187835,1,1,1,1,2.529966470720409,-0.06792010109054283,1.3387058984605598
1,1,30,1,140741,1,0,2,2,-0.2343152301255566,0.7703290339382831,0.7183381836997388
0,0,44,1,133265,1,2,0,0,0.7525567093581056,-0.0859509684989975,-0.6810064279735899
0,0,47,1,148100,2,2,0,0,1.3010410087618307,-0.018250744655866985,-0.7248918325816063
0,0,52,1,131021,1,2,0,0,1.1713495375410878,-0.5726929288156816,-0.6097566017382937
1,1,62,2,152620,1,2,1,1,2.2147371247935026,-0.9408467881717751,1.0294181683445771
0,0,35,1,85033,0,0,2,2,-0.7109747506265248,-0.7301253748959924,-0.7557249822582502
0,0,26,0,114514,1,1,2,2,-0.4739648571399789,0.4412892341530521,-0.6585717536124505
0,0,26,0,99307,1,1,2,2,-0.7399081397432644,0.17191103324712387,-0.6934630582162427
1,1,42,2,219451,2,2,1,1,2.355684042548107,1.3330160462421794,0.8851879036913176
1,1,27,1,114007,1,0,2,2,-0.8736088081648727,0.46438231810804087,0.6283496119606103
0,0,38,1,102846,1,0,0,0,-0.2190676219170114,-0.4244576762655386,-0.6260105502925328
0,0,39,1,81483,0,0,2,2,-0.5440397220917363,-1.0165061710469427,-0.7256709304267209
0,1,20,1,107779,1,2,2,2,-1.163359305256829,0.8916477926726152,-0.2921938573989764
0,0,29,0,222360,2,2,0,0,1.7154611895752274,2.186839675082628,-0.765289157278781
0,0,40,1,107125,1,0,0,0,-0.029726455194807475,-0.4604069598355564,-0.5970930819442464
0,1,32,1,80080,0,0,2,2,-1.0654597472506149,-0.5621559428832356,-0.11925490727489774
0,1,28,1,129600,1,0,2,2,-0.41983562602419916,0.6962900739798952,0.016360124701851886
1,1,27,1,118613,1,1,2,2,-0.7112804521146786,0.6506340330436602,0.7330675470057401
0,0,42,1,146237,1,1,0,0,0.8505593366148438,0.22533933809041173,-0.3941041266169294
0,1,49,2,144461,1,2,1,1,1.451566559910509,-0.34744896124300695,0.22923412539708177
0,0,38,1,124487,1,0,0,0,0.1593948347685743,-0.04110700579764917,-0.5763569221653106
1,1,24,1,97826,1,0,2,2,-1.3283492553228529,0.3453724178338097,0.5625740958855717
0,0,27,0,64105,0,0,2,2,-1.388677283301394,-0.7699433902506874,-0.9190257894807066
0,0,36,1,156374,1,2,0,0,0.6986554831687809,0.7703955266965055,-0.7043830990462552
0,0,34,1,205383,2,2,0,0,1.5585092965773684,1.7228268500381243,-0.7176079314442312
0,1,28,1,98964,1,2,2,2,-0.8594815365850051,0.28850653215517774,-0.23602069076462184
0,0,45,1,221842,2,2,0,0,2.476147849667097,1.3997697306601513,-0.5747960519989742
0,0,26,0,88027,1,2,2,2,-0.9228298030965593,0.002340855076111259,-0.9955828226743135
0,0,32,0,160513,2,2,0,0,0.8056312116020733,0.9236543849650813,-0.8785429511021251
0,0,26,0,124536,1,2,0,0,-0.28435256862800196,0.6490646491758375,-0.9118156996533461
0,1,20,1,93634,1,0,2,2,-1.5068531420661633,0.5061765692728719,-0.14255963964818774
0,0,54,1,124725,1,0,0,0,1.0796297943227502,-0.9308741264388152,-0.42301382223252837
1,1,37,1,102456,1,0,2,2,-0.5030696996572821,-0.29897258314092473,0.6973448631203011
0,0,40,1,74975,0,0,2,2,-0.6005984762930668,-1.1876634255980474,-0.731053227130548
1,1,23,1,153861,1,1,2,2,-0.32387404762790173,1.4985161254605481,0.7757421446994958
0,0,43,1,119351,1,2,0,0,0.4519711407262477,-0.2765509059582085,-0.7224808566343085
0,0,36,1,95438,1,2,2,2,-0.36700637444375317,-0.30903039889063544,-0.8441961152451563
0,0,44,1,147967,1,2,0,0,1.0096684434827523,0.17448161581868238,-0.6472738074511362
1,1,24,1,116863,1,1,2,2,-0.9136484713613015,0.7872561980862864,0.7004028625699023
0,0,53,1,170622,1,1,0,0,1.9068094802821778,0.04268411391730442,-0.233106643154466
1,1,23,1,132426,1,1,2,2,-0.6987339320627951,1.118814557996974,0.7265611679005027
1,1,26,1,77519,0,0,2,2,-1.5775992528822282,-0.2838439376897661,0.4748864416044766
0,0,30,0,169405,1,2,0,0,0.7293443327527444,1.2203824858692447,-0.7706679358726474
1,1,31,1,120030,1,0,2,2,-0.5392590992617503,0.34757852710422343,0.680368184011256
0,0,42,1,77933,0,0,2,2,-0.43435924133379694,-1.2470130250355427,-0.7051666927851292
0,1,31,1,109892,1,1,2,2,-0.5109520815139957,0.28421952336574585,0.09394087904221016
0,0,41,1,69062,0,0,2,2,-0.646751742682932,-1.3482807952580471,-0.7350703415999267
0,0,32,0,116348,1,0,0,0,-0.18014182315792143,0.033872620358814665,-0.6912147134509835
1,1,28,1,137188,1,1,2,2,-0.3291823142572067,0.9237993544985661,0.7852362855736249
0,1,41,1,110199,1,0,2,2,-0.014815360438167377,-0.3737422779496864,0.09599359063233093
0,1,26,1,109890,1,1,2,2,-0.7972597968278609,0.5635538059929905,0.04618721924467484
0,0,25,0,109751,1,2,2,2,-0.6001703723586604,0.4430357373634296,-0.9552885715513832
0,1,33,1,129651,1,1,0,0,-0.05089334954559861,0.5224843878869867,0.15837602972538878
1,1,75,3,170113,2,1,1,1,3.221927699706148,-1.2808847655301916,1.1981497798997465
1,1,37,1,140285,1,1,0,0,0.2402696169984855,0.4757944187479173,0.878290444173966
0,0,42,1,198029,2,2,0,0,1.887937347085412,1.1455658783037184,-0.658082611457727
1,1,45,2,120262,0,0,1,1,0.5707772044750897,-0.8568361568306483,0.9147227859011436
0,1,23,1,105137,1,1,2,2,-1.0521449251464678,0.6469805519969829,0.006632379766738916
0,0,60,2,127371,1,0,1,1,1.7824721813771118,-1.4877870545760659,-0.19932457846333085
0,0,31,0,145689,1,0,0,0,0.27572533978154407,0.6094957433445256,-0.6334438353031906
0,0,34,1,102617,0,1,2,2,-0.3789388905595692,-0.25810622852616505,-0.6307798277246195
0,0,61,2,90709,0,0,1,1,1.1899478828366563,-2.3508434467507624,-0.334087350202268
0,0,43,1,107099,1,1,0,0,0.22336013318978692,-0.5238287467073186,-0.4743534759426899
1,1,37,1,116021,1,2,2,2,-0.16971902743727518,0.07622446675152339,0.5463798794939158
0,0,32,0,100426,1,2,2,2,-0.36246614101637065,-0.11326576804117541,-0.9098353753079221
1,1,24,1,62249,0,0,2,2,-1.9591533885721915,-0.4425902420829927,0.4207509599136322
0,0,35,1,172957,1,1,0,0,0.9170626018783377,1.0897774782526037,-0.39964581871210575
1,1,23,1,95003,1,1,2,2,-1.3531953948669477,0.45590008357713074,0.6406969414135085
0,0,45,1,109698,0,0,0,0,0.2929175454105318,-0.8519467110756411,-0.6036348742871607
0,1,34,1,157376,1,0,0,0,0.4094443151768365,0.8530730474517096,0.13738892873902075
0,0,27,0,123191,1,2,0,0,-0.2506196697695072,0.5693652529319143,-0.9053518856404388
1,1,67,3,171052,2,0,1,1,2.6985351125580928,-0.921920301618814,1.0297559119906046
0,0,22,0,99328,1,0,2,2,-1.0503367169787539,0.2911181918199667,-0.8257639505273541
1,1,28,1,133799,1,2,2,2,-0.37410447455121776,0.8940110783035304,0.5012218202954398
1,1,29,1,138256,1,2,2,2,-0.2389049533698282,0.9170888453170676,0.5209978819121613
0,0,27,0,115638,1,0,2,2,-0.47883119455669015,0.3006653256702574,-0.7405928253863162
0,0,31,0,82238,0,0,2,2,-0.8425452930590339,-0.6722295240590819,-0.8392217437171703
0,0,49,1,127543,1,1,0,0,0.9244164834098736,-0.49692549764151905,-0.37014738811220244
0,0,24,0,63987,0,0,2,2,-1.5625045359794258,-0.6044118266496026,-0.9479459740734858
1,1,29,1,114784,1,0,2,2,-0.7455113697044367,0.36639828346466463,0.6492320077290007
0,0,37,1,217450,1,1,0,0,1.8096748389371313,1.7661827005832236,-0.2784603867064968
0,0,37,1,173751,2,2,0,0,1.177085729063757,0.9948728573738961,-0.7615357064207559
1,1,23,1,122850,1,0,2,2,-0.9479787157146417,0.844523804559187,0.6104399459558628
0,1,36,1,104953,1,0,2,2,-0.3928312742114019,-0.18730069510219377,0.03620797178026247
0,0,34,1,152371,1,1,0,0,0.4997956640395935,0.7809891172749899,-0.4564286437900337
0,0,41,1,139905,1,0,0,0,0.600791774027146,0.06438704208681267,-0.5123320515438589
1,1,31,1,156700,1,1,0,0,0.1838113764301711,1.1018148960707288,0.8586545277376508
1,1,23,1,86488,0,0,2,2,-1.5925110975891905,0.04265558222302801,0.46681568720402067
0,0,38,1,147472,1,0,0,0,0.5613614521577053,0.3660514046595589,-0.5236195882849815
1,1,26,1,169991,2,0,0,0,0.16547985131463352,1.4844954927586613,0.6406782006185844
1,1,22,1,62381,0,0,2,2,-2.0713540397710775,-0.3285040975807695,0.4019541954916511
0,0,27,0,70926,0,0,2,2,-1.2693901700879389,-0.6491155669864447,-0.9033755238989043
1,1,24,1,113004,1,1,2,2,-0.9811354923099488,0.7188975160782654,0.6915486806493373
1,1,27,1,125760,1,0,2,2,-0.6680698195125143,0.6725760443688007,0.6553159763328317
1,1,33,1,111918,1,2,2,2,-0.4704913639067612,0.22703931488293871,0.4987666013762796
0,1,27,1,120674,1,1,2,2,-0.551412340548754,0.6987086346973153,0.08048010102501801
0,1,27,1,63597,0,0,2,2,-1.6399907308346684,-0.5747676146934608,-0.20482296775469122
0,0,30,0,103069,1,1,2,2,-0.44509928452371067,0.015055679657109078,-0.6466321786565008
0,0,49,1,108079,0,0,0,0,0.4936223167418577,-1.1041215950842,-0.5691502898594636
1,1,26,1,101159,1,1,2,2,-1.0737743011710534,0.39732620900544036,0.6834708576560345
0,0,33,1,88211,0,0,2,2,-0.7699062995166317,-0.5620821053882152,-0.7675329314094249
1,1,52,2,159052,2,1,1,1,1.8576134343622808,-0.3258816158817167,1.1183437976403203
1,1,20,1,102623,1,2,2,2,-1.377353441657183,0.7887480754929623,0.35329234653869046
0,0,36,1,115589,1,0,0,0,-0.11072439615725797,-0.08697911434866001,-0.6158723346159786
0,0,21,0,59127,0,0,2,2,-1.819260903282616,-0.5228804885167836,-0.9877463169112302
0,1,47,2,82240,0,0,1,1,0.14417429739812637,-1.6305433993170637,0.18926757417694584
0,0,60,2,129425,1,1,1,1,1.9001706132342642,-1.3467417030725455,-0.10046201327082671
